User "Follower Count" "First Tweet Date" "Last Tweet Date" "Time Between T1 Tn" "Avg Tweets Per Day" "Tweet Total" "Retweet Total" "Favorite Total" "Avg Favorites" "Average Retweets" "Avg Inter Per Tweet" "Avg Int Per Tweet Per Follower"
DaniloGentili 15769227 "2017-09-23 22:51:49" "2017-09-16 22:45:56" 7 28.571428571428573 200 23076 58260 291.3 115.38 11619.428571428572 0.0007368419879698969
premierleague 15825031 "2017-09-23 23:02:04" "2017-09-17 21:32:24" 6 33.333333333333336 200 139862 175753 878.765 699.31 52602.5 0.0033240061267494517
MTV 15688455 "2017-09-23 23:45:38" "2017-09-21 02:11:23" 2 100.0 200 77761 61417 307.085 388.805 69589.0 0.004435682162456405
TwitterLatAm 15661243 "2017-09-21 21:11:41" "2017-06-21 17:51:50" 92 2.1739130434782608 200 38821 10700 53.5 194.105 538.2717391304348 3.4369669069717824e-05
TwitterSports 15521181 "2017-09-23 23:00:53" "2017-08-01 15:57:36" 53 3.7735849056603774 200 150111 22441 112.205 750.555 3255.698113207547 0.0002097584013231691
POTUS44 15327447 "2017-01-20 14:13:35" "2015-10-21 18:05:18" 456 0.43859649122807015 200 6117838 16231358 81156.79 30589.19 49011.39473684211 0.00319762284853062
Beyonce 15145612 "2017-06-30 15:58:41" "2012-04-05 13:58:29" 1912 0.005230125523012552 10 318461 443222 44322.2 31846.1 398.369769874477 2.630265253556456e-05
CNNEE 16113965 "2017-09-23 23:59:00" "2017-09-22 04:21:17" 1 200.0 200 27964 32145 160.725 139.82 60109.0 0.003730242680805128
andresiniesta8 18582618 "2017-09-23 22:03:46" "2017-02-02 20:58:54" 233 0.8583690987124464 200 435631 2166910 10834.55 2178.155 11169.703862660945 0.0006010834352113865
WSJ 14832894 "2017-09-24 00:00:24" "2017-09-22 02:40:09" 1 200.0 200 11536 17294 86.47 57.68 28830.0 0.001943653072691007
DalaiLama 14938843 "2017-09-21 09:30:04" "2015-02-06 10:30:08" 957 0.2089864158829676 200 2363707 4300703 21503.515 11818.535 6963.855799373041 0.00046615764014475825
SHAQ 14702359 "2017-09-23 04:49:37" "2017-04-29 01:43:56" 147 1.3605442176870748 200 318153 456926 2284.63 1590.765 5272.646258503401 0.0003586258680327015
TIME 14711770 "2017-09-24 00:00:27" "2017-09-22 16:50:08" 1 200.0 200 14563 34135 170.675 72.815 48698.0 0.0033101387528489093
maroon5 14606049 "2017-09-23 23:19:17" "2017-08-28 00:17:41" 26 7.6923076923076925 200 76250 166174 830.87 381.25 9324.0 0.0006383656524772715
tyrabanks 14526457 "2017-09-22 00:14:32" "2017-08-02 01:53:17" 50 4.0 200 369907 300325 1501.625 1849.535 13404.64 0.0009227742181042493
GarethBale11 14658047 "2017-09-23 17:11:43" "2016-10-10 11:40:56" 348 0.5747126436781609 200 726278 2481949 12409.745 3631.39 9219.043103448275 0.0006289407520284439
ZacEfron 14417225 "2017-09-23 03:35:38" "2016-11-07 23:21:55" 319 0.6269592476489029 200 423551 2481695 12408.475 2117.755 9107.354231974921 0.0006316995283055457
FALCAO 14478597 "2017-09-23 19:33:21" "2017-03-09 19:10:32" 198 1.0101010101010102 200 297711 1083054 5415.27 1488.555 6973.560606060606 0.0004816461571560149
funnyordie 14314530 "2017-09-23 23:50:18" "2017-09-16 21:44:50" 7 28.571428571428573 200 13322 14265 71.325 66.61 3941.0 0.00027531466279367885
UberFacts 14233012 "2017-09-23 23:47:03" "2017-09-20 13:17:07" 3 66.66666666666667 200 77348 230680 1153.4 386.74 102676.0 0.007213933354373621
ManUtd 14479883 "2017-09-24 00:00:12" "2017-09-20 18:40:01" 3 66.66666666666667 200 216576 472608 2363.04 1082.88 229728.0 0.015865321563717054
WhiteHouse 15539068 "2017-09-23 23:08:03" "2017-09-07 02:10:44" 16 12.5 200 752921 246066 1230.33 3764.605 62436.6875 0.004018045837755521
tomhanks 14148799 "2017-09-21 20:18:29" "2014-11-11 19:31:54" 1045 0.19138755980861244 200 294418 1600398 8001.99 1472.09 1813.221052631579 0.0001281537077904336
salman_alodah 14235882 "2017-09-09 13:24:09" "2017-06-10 21:09:54" 90 2.2222222222222223 200 400129 419846 2099.23 2000.645 9110.833333333332 0.0006399907875980801
detikcom 14633798 "2017-09-23 23:41:20" "2017-09-23 08:58:40" 1 200.0 200 2367 3751 18.755 11.835 6118.0 0.0004180732848710909
facebook 14041752 "2017-09-22 22:15:05" "2017-08-22 15:55:05" 31 6.451612903225806 200 85 375 1.875 0.425 14.838709677419356 1.056756284929356e-06
ObamaWhiteHouse 13969031 "2017-01-20 15:31:41" "2017-01-11 02:07:09" 9 22.22222222222222 200 4319288 1520470 7602.35 21596.44 648862.0 0.046450036512912025
RafaelNadal 14079468 "2017-09-23 21:28:56" "2016-12-16 11:54:59" 281 0.7117437722419929 200 477523 1823461 9117.305 2387.615 8188.5551601423485 0.0005815954949535272
ashleytisdale 13857040 "2017-09-23 23:38:33" "2017-07-28 17:27:02" 57 3.508771929824561 200 1846845 406283 2031.415 9234.225 39528.56140350877 0.002852597770051091
ClaudiaLeitte 14300603 "2017-09-22 23:11:53" "2017-09-03 23:06:28" 19 10.526315789473685 200 13463 50840 254.2 67.315 3384.3684210526317 0.0002366591409503943
iamwill 13643072 "2017-09-22 18:03:40" "2017-03-18 21:06:00" 187 1.0641711229946524 199 266108 69518 349.33668341708545 1337.2261306532664 1794.7914438502673 0.0001315533219974407
Forbes 13647493 "2017-09-24 00:00:01" "2017-09-21 09:00:02" 2 100.0 200 11399 20828 104.14 56.995 16113.5 0.0011806930401063404
Playstation 14763540 "2017-09-23 22:55:03" "2017-08-31 16:01:50" 23 8.695652173913043 200 93964 257641 1288.205 469.82 15287.173913043478 0.0010354680458103868
UberSoc 13539495 "2017-08-21 19:05:14" "2015-03-13 01:29:35" 892 0.2242152466367713 200 5933 4040 20.2 29.665 11.180493273542602 8.257688542698676e-07
jamesdrodriguez 13571847 "2017-09-23 18:57:23" "2016-01-31 21:51:51" 600 0.3333333333333333 200 950945 3652520 18262.6 4754.725 7672.4416666666675 0.0005653203772977007
voguemagazine 13346786 "2017-09-23 23:46:18" "2017-09-21 18:31:24" 2 100.0 200 54639 127672 638.36 273.195 91155.5 0.00682977160194222
Pontifex 13519678 "2017-09-23 11:30:01" "2017-02-20 12:30:04" 214 0.9345794392523364 200 2559311 8332025 41660.125 12796.555 50894.09345794392 0.0037644456811725784
marcosmion 13411911 "2017-09-23 19:54:43" "2017-09-08 03:27:31" 15 13.266666666666667 199 12572 60325 303.14070351758795 63.175879396984925 4859.8 0.00036234955630111177
CHANEL 13259386 "2017-09-12 19:33:10" "2017-01-24 20:00:18" 230 0.8695652173913043 200 258144 642840 3214.2 1290.72 3917.321739130435 0.00029543764237125575
